GenusSpecies	Gene	Occurances	Program	Database	Auto	Date
Acinetobacter baumannii	(Bla)blaOXA-206	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-56	68	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-24	127	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaSHV-12	26	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-95	36	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-201	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)aph4-Ia	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)aac-IVa	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-217	5	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-132	8	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-111	5	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-16	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-819	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Tet)tet(H)	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaCTX-M-2	3	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-174	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTEM-215	7	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTEM-168	12	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTEM-176	7	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-61	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-22	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Rif)arr3	3	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-83	17	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-172	33	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-179	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaPER-7	38	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Rif)arr2	49	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaIMP-39	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaKPC-3	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Flq)qnrB5	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-219	6	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaIMP-4	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Tmt)dfr16	11	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)CARB-4	11	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-107	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-144	7	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-78	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Tmt)dfrA12	5	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-207	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-9	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTEM-150	17	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaVEB-1a	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTEM-198	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-241	3	abricate	argannot	auto	20191103
Acinetobacter baumannii	(MLS)mph(A)	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-92	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-231	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-80	8	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaKPC-2	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)aac6-33	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTEM-116	4	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Fcyn)FosA	10	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-143	3	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)aac6-31	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-67	23	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaCTX-M-55	12	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)aphA2	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-797	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-825	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaTMB-1	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-239	25	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaGES-2	3	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)CARB-49	22	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaSHV-1	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-169	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-113	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaCTX-M-15	6	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Tmt)dfrB1	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)aadA6	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaSHV-5	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-225	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-164	7	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Col)mcr-4.3	4	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaCTX-M-124	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Tmt)dfrA17	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaCARB-16	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-253	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaIMP-16	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-96	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-131	6	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-89	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-202	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaVEB-7	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-10	2	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-21	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-821	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-93	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaVEB-1	4	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaOXA-804	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(Bla)blaADC-12	1	abricate	argannot	auto	20191103
Acinetobacter baumannii	(AGly)rmtE2	1	abricate	argannot	auto	20191103
Citrobacter freundii	tet(C)	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-82	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-78	9	abricate	card	auto	20191101
Citrobacter freundii	CMY-72	3	abricate	card	auto	20191101
Citrobacter freundii	QnrB38	11	abricate	card	auto	20191101
Citrobacter freundii	CMY-65	3	abricate	card	auto	20191101
Citrobacter freundii	CMY-115	8	abricate	card	auto	20191101
Citrobacter freundii	QnrB60	9	abricate	card	auto	20191101
Citrobacter freundii	Shigella_flexneri_chloramphenicol_acetyltransferase	12	abricate	card	auto	20191101
Citrobacter freundii	ANT(2'')-Ia	17	abricate	card	auto	20191101
Citrobacter freundii	catB3	21	abricate	card	auto	20191101
Citrobacter freundii	sul1	95	abricate	card	auto	20191101
Citrobacter freundii	dfrA19	15	abricate	card	auto	20191101
Citrobacter freundii	OXA-1	23	abricate	card	auto	20191101
Citrobacter freundii	CMY-98	1	abricate	card	auto	20191101
Citrobacter freundii	QnrB34	1	abricate	card	auto	20191101
Citrobacter freundii	FOX-5	6	abricate	card	auto	20191101
Citrobacter freundii	dfrA14	14	abricate	card	auto	20191101
Citrobacter freundii	msrE	19	abricate	card	auto	20191101
Citrobacter freundii	mphE	19	abricate	card	auto	20191101
Citrobacter freundii	KPC-1	29	abricate	card	auto	20191101
Citrobacter freundii	SHV-5	3	abricate	card	auto	20191101
Citrobacter freundii	AAC(3)-Ia	3	abricate	card	auto	20191101
Citrobacter freundii	QnrA1	14	abricate	card	auto	20191101
Citrobacter freundii	QnrB27	2	abricate	card	auto	20191101
Citrobacter freundii	CFE-1	5	abricate	card	auto	20191101
Citrobacter freundii	CMY-41	7	abricate	card	auto	20191101
Citrobacter freundii	mphA	34	abricate	card	auto	20191101
Citrobacter freundii	QnrB28	3	abricate	card	auto	20191101
Citrobacter freundii	CMY-48	37	abricate	card	auto	20191101
Citrobacter freundii	SAT-1	18	abricate	card	auto	20191101
Citrobacter freundii	dfrA1	24	abricate	card	auto	20191101
Citrobacter freundii	catII_from_Escherichia_coli_K-12	13	abricate	card	auto	20191101
Citrobacter freundii	SHV-134	6	abricate	card	auto	20191101
Citrobacter freundii	QnrB20	4	abricate	card	auto	20191101
Citrobacter freundii	AAC(6')-IIc	5	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-39	1	abricate	card	auto	20191101
Citrobacter freundii	AAC(3)-IId	19	abricate	card	auto	20191101
Citrobacter freundii	APH(3'')-Ib	28	abricate	card	auto	20191101
Citrobacter freundii	APH(6)-Id	24	abricate	card	auto	20191101
Citrobacter freundii	MCR-9	7	abricate	card	auto	20191101
Citrobacter freundii	TEM-135	19	abricate	card	auto	20191101
Citrobacter freundii	APH(3')-Ia	6	abricate	card	auto	20191101
Citrobacter freundii	VIM-4	1	abricate	card	auto	20191101
Citrobacter freundii	CMY-116	4	abricate	card	auto	20191101
Citrobacter freundii	TEM-1	23	abricate	card	auto	20191101
Citrobacter freundii	AAC(6')-Ib7	3	abricate	card	auto	20191101
Citrobacter freundii	dfrA3b	3	abricate	card	auto	20191101
Citrobacter freundii	SHV-30	3	abricate	card	auto	20191101
Citrobacter freundii	tet(D)	15	abricate	card	auto	20191101
Citrobacter freundii	AAC(3)-IIe	14	abricate	card	auto	20191101
Citrobacter freundii	arr-3	24	abricate	card	auto	20191101
Citrobacter freundii	sul2	37	abricate	card	auto	20191101
Citrobacter freundii	CMY-79	7	abricate	card	auto	20191101
Citrobacter freundii	CMY-51	12	abricate	card	auto	20191101
Citrobacter freundii	QnrB62	1	abricate	card	auto	20191101
Citrobacter freundii	NDM-1	7	abricate	card	auto	20191101
Citrobacter freundii	determinant_of_bleomycin_resistance	8	abricate	card	auto	20191101
Citrobacter freundii	FosA3	5	abricate	card	auto	20191101
Citrobacter freundii	CMY-59	6	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-14	4	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-12	1	abricate	card	auto	20191101
Citrobacter freundii	CMY-117	4	abricate	card	auto	20191101
Citrobacter freundii	tet(A)	20	abricate	card	auto	20191101
Citrobacter freundii	TEM-168	9	abricate	card	auto	20191101
Citrobacter freundii	floR	7	abricate	card	auto	20191101
Citrobacter freundii	dfrA27	6	abricate	card	auto	20191101
Citrobacter freundii	aadA16	6	abricate	card	auto	20191101
Citrobacter freundii	QnrB17	1	abricate	card	auto	20191101
Citrobacter freundii	CMY-113	6	abricate	card	auto	20191101
Citrobacter freundii	cmlA4	1	abricate	card	auto	20191101
Citrobacter freundii	dfrA15	1	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-3	3	abricate	card	auto	20191101
Citrobacter freundii	QnrS1	11	abricate	card	auto	20191101
Citrobacter freundii	rmtC	2	abricate	card	auto	20191101
Citrobacter freundii	dfrA12	17	abricate	card	auto	20191101
Citrobacter freundii	aadA2	26	abricate	card	auto	20191101
Citrobacter freundii	QnrB6	6	abricate	card	auto	20191101
Citrobacter freundii	CMY-110	25	abricate	card	auto	20191101
Citrobacter freundii	OXA-436	2	abricate	card	auto	20191101
Citrobacter freundii	SHV-160	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-70	9	abricate	card	auto	20191101
Citrobacter freundii	IMP-4	3	abricate	card	auto	20191101
Citrobacter freundii	aphA15	1	abricate	card	auto	20191101
Citrobacter freundii	aadA5	7	abricate	card	auto	20191101
Citrobacter freundii	armA	5	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-15	17	abricate	card	auto	20191101
Citrobacter freundii	QnrB4	4	abricate	card	auto	20191101
Citrobacter freundii	DHA-15	2	abricate	card	auto	20191101
Citrobacter freundii	dfrB1	9	abricate	card	auto	20191101
Citrobacter freundii	catB2	9	abricate	card	auto	20191101
Citrobacter freundii	dfrA17	6	abricate	card	auto	20191101
Citrobacter freundii	VIM-1	12	abricate	card	auto	20191101
Citrobacter freundii	arr-2	3	abricate	card	auto	20191101
Citrobacter freundii	CMY-66	5	abricate	card	auto	20191101
Citrobacter freundii	QnrB35	4	abricate	card	auto	20191101
Citrobacter freundii	AAC(6')-If	8	abricate	card	auto	20191101
Citrobacter freundii	CMY-75	8	abricate	card	auto	20191101
Citrobacter freundii	QnrB5	4	abricate	card	auto	20191101
Citrobacter freundii	CARB-3	7	abricate	card	auto	20191101
Citrobacter freundii	cmlA6	7	abricate	card	auto	20191101
Citrobacter freundii	catB11	7	abricate	card	auto	20191101
Citrobacter freundii	KPC-3	7	abricate	card	auto	20191101
Citrobacter freundii	CMY-135	5	abricate	card	auto	20191101
Citrobacter freundii	APH(4)-Ia	1	abricate	card	auto	20191101
Citrobacter freundii	AAC(3)-IV	1	abricate	card	auto	20191101
Citrobacter freundii	cmlA1	1	abricate	card	auto	20191101
Citrobacter freundii	sul3	1	abricate	card	auto	20191101
Citrobacter freundii	oqxB	1	abricate	card	auto	20191101
Citrobacter freundii	oqxA	1	abricate	card	auto	20191101
Citrobacter freundii	MCR-1	1	abricate	card	auto	20191101
Citrobacter freundii	MCR-3	1	abricate	card	auto	20191101
Citrobacter freundii	OXA-48	22	abricate	card	auto	20191101
Citrobacter freundii	QnrB44	2	abricate	card	auto	20191101
Citrobacter freundii	VEB-3	3	abricate	card	auto	20191101
Citrobacter freundii	NDM-5	1	abricate	card	auto	20191101
Citrobacter freundii	TEM-54	1	abricate	card	auto	20191101
Citrobacter freundii	OXA-9	8	abricate	card	auto	20191101
Citrobacter freundii	SHV-105	3	abricate	card	auto	20191101
Citrobacter freundii	CMY-67	1	abricate	card	auto	20191101
Citrobacter freundii	TEM-150	3	abricate	card	auto	20191101
Citrobacter freundii	qnrE1	1	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-8	1	abricate	card	auto	20191101
Citrobacter freundii	PER-2	1	abricate	card	auto	20191101
Citrobacter freundii	APH(3')-VI	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-93	1	abricate	card	auto	20191101
Citrobacter freundii	tet(B)	3	abricate	card	auto	20191101
Citrobacter freundii	OXA-2	1	abricate	card	auto	20191101
Citrobacter freundii	SHV-187	1	abricate	card	auto	20191101
Citrobacter freundii	APH(3')-VIa	1	abricate	card	auto	20191101
Citrobacter freundii	OXA-10	1	abricate	card	auto	20191101
Citrobacter freundii	TEM-141	1	abricate	card	auto	20191101
Citrobacter freundii	dfrA16	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-80	1	abricate	card	auto	20191101
Citrobacter freundii	CMY-85	1	abricate	card	auto	20191101
Citrobacter freundii	CTX-M-9	1	abricate	card	auto	20191101
Citrobacter freundii	DHA-6	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-81	1	abricate	card	auto	20191101
Citrobacter freundii	QnrB59	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-83	5	abricate	card	auto	20191101
Citrobacter freundii	QnrB10	3	abricate	card	auto	20191101
Citrobacter freundii	cmlA5	3	abricate	card	auto	20191101
Citrobacter freundii	CMY-101	2	abricate	card	auto	20191101
Citrobacter freundii	CMY-74	1	abricate	card	auto	20191101
Citrobacter freundii	QnrB13	1	abricate	card	auto	20191101
Citrobacter freundii	IncFIB(K)_1_Kpn3	9	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	RepA_1_pKPC-CAV1321	30	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncA/C2_1	18	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncN_1	22	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	ColRNAI_1	4	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	ColpVC_1	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncX5_2	9	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncHI2_1	7	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncHI2A_1	8	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFII(Yp)_1_Yersenia	21	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncHI1B(CIT)_1_pNDM-CIT	16	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncHI1A(CIT)_1_pNDM-CIT	15	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFIA(HI1)_1_HI1	7	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncL/M(pMU407)_1_pMU407	7	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	Col440I_1	7	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	repA_1_pKPC-2	5	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFIB(pHCM2)_1_pHCM2	35	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncX3_1	4	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncR_1	14	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncU_1	4	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFIB(pECLA)_1_pECLA	3	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncL/M(pOXA-48)_1_pOXA-48	28	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	repA_2_pKPC-2	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	Col(IRGK)_1	4	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFII(pCRY)_1_pCRY	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncP6_1	4	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncP1_3	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncA/C_1	5	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncN3_1	6	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	Col(MG828)_1	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	Col(BS512)_1	2	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncX4_1	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncHI1B(R27)_1_R27	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncHI1A_1	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncQ1_1	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncX1_1	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFII_1	4	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFII_1_pKP91	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFIB(pQil)_1_pQil	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncFII(pECLA)_1_pECLA	1	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	IncY_1	3	abricate	plasmidfinder	auto	20191101
Citrobacter freundii	tet(C)_3	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-82_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-78_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-72_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB38_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-65_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-109_1	8	abricate	resfinder	auto	20191101
Citrobacter freundii	catA1_1	12	abricate	resfinder	auto	20191101
Citrobacter freundii	ant(2'')-Ia_1	17	abricate	resfinder	auto	20191101
Citrobacter freundii	catB3_2	21	abricate	resfinder	auto	20191101
Citrobacter freundii	sul1_5	90	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA19_1	15	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-1_1	23	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-98_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB34_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaFOX-5_1	6	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA14_5	14	abricate	resfinder	auto	20191101
Citrobacter freundii	msr(E)_1	19	abricate	resfinder	auto	20191101
Citrobacter freundii	mph(E)_1	19	abricate	resfinder	auto	20191101
Citrobacter freundii	sul1_9	4	abricate	resfinder	auto	20191101
Citrobacter freundii	blaKPC-2_1	29	abricate	resfinder	auto	20191101
Citrobacter freundii	blaSHV-5_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrA1_1	14	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB27_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCFE-1_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(6')-Ib_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-152_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	mph(A)_2	34	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB28_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-48_1	40	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA1_8	20	abricate	resfinder	auto	20191101
Citrobacter freundii	catA2_1	13	abricate	resfinder	auto	20191101
Citrobacter freundii	blaSHV-12_1	8	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB2_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(6')-IIc_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-39_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(3)-IId_1	19	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3'')-Ib_2	16	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(6)-Id_1	24	abricate	resfinder	auto	20191101
Citrobacter freundii	mcr-9_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	blaTEM-1B_1	38	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-Ia_10	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaVIM-4_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-79_1	8	abricate	resfinder	auto	20191101
Citrobacter freundii	blaSHV-30_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	tet(D)_1	15	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(3)-IIa_1	14	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(6')-Ib-cr_1	30	abricate	resfinder	auto	20191101
Citrobacter freundii	sul2_2	36	abricate	resfinder	auto	20191101
Citrobacter freundii	tet(A)_4	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-51_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB10_2	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaNDM-1_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	fosA3_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-6_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-14_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-12_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-117_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	tet(A)_6	20	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3'')-Ib_5	12	abricate	resfinder	auto	20191101
Citrobacter freundii	blaTEM-1A_1	13	abricate	resfinder	auto	20191101
Citrobacter freundii	floR_2	7	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA27_1	6	abricate	resfinder	auto	20191101
Citrobacter freundii	aadA16_1	6	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB6_2	6	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-150_1	6	abricate	resfinder	auto	20191101
Citrobacter freundii	cmlA1_2	1	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA15_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-3_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrS1_1	11	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-129_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	rmtC_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA12_8	17	abricate	resfinder	auto	20191101
Citrobacter freundii	aadA2_1	27	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-110_1	25	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-436_1	2	abricate	resfinder	auto	20191101
Citrobacter freundii	blaOXA-10_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB60_1	11	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-70_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	blaIMP-4_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-XV_1	1	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA1_10	4	abricate	resfinder	auto	20191101
Citrobacter freundii	aadA5_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	armA_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-Ia_7	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-116_1	3	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCTX-M-15_1	17	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB4_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	blaDHA-1_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrB1_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	catB2_1	9	abricate	resfinder	auto	20191101
Citrobacter freundii	dfrA17_1	6	abricate	resfinder	auto	20191101
Citrobacter freundii	aph(3')-Ia_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	blaVIM-1_1	12	abricate	resfinder	auto	20191101
Citrobacter freundii	aadA1_3	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-66_1	5	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB35_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	aac(6')-If_1	8	abricate	resfinder	auto	20191101
Citrobacter freundii	aadA1_5	1	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCMY-75_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	qnrB19_1	4	abricate	resfinder	auto	20191101
Citrobacter freundii	blaCARB-2_1	7	abricate	resfinder	auto	20191101
Citrobacter freundii	cmlA1_1	11	abricate	resfinder	auto	20191101
